id,symbol,price_start,price_end,price_max,price_min,volume,time_epoch,date_time
287,etc,0.00,17650.00,0.00,0.00,0.00,1530018000000,"2018-06-26 13:00:00"
288,btc,0.00,6968000.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
289,eth,0.00,504500.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
290,xrp,0.00,536.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
291,bch,0.00,833000.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
292,ltc,0.00,90700.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
293,dash,0.00,266000.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
294,etc,0.00,17560.00,0.00,0.00,0.00,1530019800000,"2018-06-26 13:30:00"
295,btc,0.00,6967000.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
296,eth,0.00,503500.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
297,xrp,0.00,535.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
298,bch,0.00,831000.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
299,ltc,0.00,89600.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
300,dash,0.00,264000.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
301,etc,0.00,17520.00,0.00,0.00,0.00,1530021600000,"2018-06-26 14:00:00"
302,btc,0.00,6954000.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
303,eth,0.00,502000.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
304,xrp,0.00,533.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
305,bch,0.00,820000.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
306,ltc,0.00,88400.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
307,dash,0.00,264000.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
308,etc,0.00,17440.00,0.00,0.00,0.00,1530023400000,"2018-06-26 14:30:00"
309,btc,0.00,6973000.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
310,eth,0.00,504000.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
311,xrp,0.00,534.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
312,bch,0.00,828000.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
313,ltc,0.00,89400.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
314,dash,0.00,264000.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
315,etc,0.00,17560.00,0.00,0.00,0.00,1530025200000,"2018-06-26 15:00:00"
316,btc,0.00,6967000.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
317,eth,0.00,502000.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
318,xrp,0.00,533.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
319,bch,0.00,820000.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
320,ltc,0.00,89500.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
321,dash,0.00,262200.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
322,etc,0.00,17580.00,0.00,0.00,0.00,1530027000000,"2018-06-26 15:30:00"
323,btc,0.00,6965000.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
324,eth,0.00,502000.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
325,xrp,0.00,534.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
326,bch,0.00,818000.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
327,ltc,0.00,90300.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
328,dash,0.00,260900.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
329,etc,0.00,17460.00,0.00,0.00,0.00,1530028800000,"2018-06-26 16:00:00"
330,btc,0.00,6973000.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
331,eth,0.00,504000.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
332,xrp,0.00,533.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
333,bch,0.00,816000.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
334,ltc,0.00,89500.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
335,dash,0.00,261500.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
336,etc,0.00,17540.00,0.00,0.00,0.00,1530030600000,"2018-06-26 16:30:00"
337,btc,0.00,6973000.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
338,eth,0.00,504000.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
339,xrp,0.00,532.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
340,bch,0.00,818000.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
341,ltc,0.00,89600.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
342,dash,0.00,261500.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
343,etc,0.00,17610.00,0.00,0.00,0.00,1530032400000,"2018-06-26 17:00:00"
344,btc,0.00,6965000.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
345,eth,0.00,503500.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
346,xrp,0.00,532.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
347,bch,0.00,817000.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
348,ltc,0.00,89200.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
349,dash,0.00,261500.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
350,etc,0.00,17600.00,0.00,0.00,0.00,1530034200000,"2018-06-26 17:30:00"
351,btc,0.00,6979000.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
352,eth,0.00,504000.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
353,xrp,0.00,530.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
354,bch,0.00,816000.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
355,ltc,0.00,89400.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
356,dash,0.00,261500.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
357,etc,0.00,17640.00,0.00,0.00,0.00,1530036000000,"2018-06-26 18:00:00"
358,btc,0.00,6984000.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
359,eth,0.00,502500.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
360,xrp,0.00,532.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
361,bch,0.00,821000.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
362,ltc,0.00,89400.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
363,dash,0.00,261500.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
364,etc,0.00,17630.00,0.00,0.00,0.00,1530037800000,"2018-06-26 18:30:00"
365,btc,0.00,6970000.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
366,eth,0.00,498000.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
367,xrp,0.00,531.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
368,bch,0.00,818000.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
369,ltc,0.00,89000.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
370,dash,0.00,261500.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
371,etc,0.00,17540.00,0.00,0.00,0.00,1530039600000,"2018-06-26 19:00:00"
372,btc,0.00,6979000.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
373,eth,0.00,498500.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
374,xrp,0.00,531.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
375,bch,0.00,808000.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
376,ltc,0.00,89500.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
377,dash,0.00,261000.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
378,etc,0.00,17470.00,0.00,0.00,0.00,1530041400000,"2018-06-26 19:30:00"
379,btc,0.00,6968000.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
380,eth,0.00,498000.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
381,xrp,0.00,530.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
382,bch,0.00,811000.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
383,ltc,0.00,88600.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
384,dash,0.00,261000.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
385,etc,0.00,17510.00,0.00,0.00,0.00,1530043200000,"2018-06-26 20:00:00"
386,btc,0.00,6984000.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
387,eth,0.00,500000.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
388,xrp,0.00,531.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
389,bch,0.00,820000.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
390,ltc,0.00,89500.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
391,dash,0.00,261000.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
392,etc,0.00,17600.00,0.00,0.00,0.00,1530045000000,"2018-06-26 20:30:00"
393,btc,0.00,6975000.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
394,eth,0.00,499500.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
395,xrp,0.00,532.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
396,bch,0.00,816000.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
397,ltc,0.00,89500.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
398,dash,0.00,261000.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
399,etc,0.00,17550.00,0.00,0.00,0.00,1530046800000,"2018-06-26 21:00:00"
400,btc,0.00,6984000.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
401,eth,0.00,502000.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
402,xrp,0.00,530.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
403,bch,0.00,816000.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
404,ltc,0.00,89000.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
405,dash,0.00,261500.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
406,etc,0.00,17560.00,0.00,0.00,0.00,1530048600000,"2018-06-26 21:30:00"
407,btc,0.00,7034000.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
408,eth,0.00,504000.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
409,xrp,0.00,534.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
410,bch,0.00,820000.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
411,ltc,0.00,90000.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
412,dash,0.00,261500.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
413,etc,0.00,17720.00,0.00,0.00,0.00,1530050400000,"2018-06-26 22:00:00"
414,btc,0.00,6946000.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
415,eth,0.00,496500.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
416,xrp,0.00,527.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
417,bch,0.00,810000.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
418,ltc,0.00,87000.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
419,dash,0.00,259600.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
420,etc,0.00,17470.00,0.00,0.00,0.00,1530052200000,"2018-06-26 22:30:00"
421,btc,0.00,6949000.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
422,eth,0.00,498000.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
423,xrp,0.00,528.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
424,bch,0.00,816000.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
425,ltc,0.00,87800.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
426,dash,0.00,260900.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
427,etc,0.00,17450.00,0.00,0.00,0.00,1530054000000,"2018-06-26 23:00:00"
428,btc,0.00,6949000.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
429,eth,0.00,493500.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
430,xrp,0.00,524.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
431,bch,0.00,810000.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
432,ltc,0.00,87100.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
433,dash,0.00,260900.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
434,etc,0.00,17250.00,0.00,0.00,0.00,1530055800000,"2018-06-26 23:30:00"
435,btc,0.00,6872000.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
436,eth,0.00,489500.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
437,xrp,0.00,515.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
438,bch,0.00,788000.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
439,ltc,0.00,86300.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
440,dash,0.00,260900.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
441,etc,0.00,16850.00,0.00,0.00,0.00,1530057600000,"2018-06-27 00:00:00"
442,btc,0.00,6885000.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
443,eth,0.00,490000.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
444,xrp,0.00,515.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
445,bch,0.00,789000.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
446,ltc,0.00,85700.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
447,dash,0.00,259000.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
448,etc,0.00,16810.00,0.00,0.00,0.00,1530059400000,"2018-06-27 00:30:00"
449,btc,0.00,6887000.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
450,eth,0.00,491500.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
451,xrp,0.00,521.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
452,bch,0.00,794000.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
453,ltc,0.00,86300.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
454,dash,0.00,257500.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
455,etc,0.00,16700.00,0.00,0.00,0.00,1530061200000,"2018-06-27 01:00:00"
456,btc,0.00,6888000.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
457,eth,0.00,490500.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
458,xrp,0.00,519.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
459,bch,0.00,790000.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
460,ltc,0.00,86400.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
461,dash,0.00,256100.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
462,etc,0.00,16650.00,0.00,0.00,0.00,1530063000000,"2018-06-27 01:30:00"
463,btc,0.00,6888000.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
464,eth,0.00,490500.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
465,xrp,0.00,519.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
466,bch,0.00,790000.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
467,ltc,0.00,86900.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
468,dash,0.00,258000.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
469,etc,0.00,16630.00,0.00,0.00,0.00,1530064800000,"2018-06-27 02:00:00"
470,btc,0.00,6862000.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
471,eth,0.00,487000.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
472,xrp,0.00,517.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
473,bch,0.00,787000.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
474,ltc,0.00,86000.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
475,dash,0.00,258000.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
476,etc,0.00,16510.00,0.00,0.00,0.00,1530066600000,"2018-06-27 02:30:00"
477,btc,0.00,6887000.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
478,eth,0.00,489500.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
479,xrp,0.00,518.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
480,bch,0.00,793000.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
481,ltc,0.00,86500.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
482,dash,0.00,254200.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
483,etc,0.00,16640.00,0.00,0.00,0.00,1530068400000,"2018-06-27 03:00:00"
484,btc,0.00,6886000.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
485,eth,0.00,490000.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
486,xrp,0.00,518.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
487,bch,0.00,793000.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
488,ltc,0.00,85900.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
489,dash,0.00,257800.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
490,etc,0.00,16630.00,0.00,0.00,0.00,1530070200000,"2018-06-27 03:30:00"
491,btc,0.00,6870000.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
492,eth,0.00,487000.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
493,xrp,0.00,515.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
494,bch,0.00,784000.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
495,ltc,0.00,86000.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
496,dash,0.00,257500.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
497,etc,0.00,16460.00,0.00,0.00,0.00,1530072000000,"2018-06-27 04:00:00"
498,btc,0.00,6892000.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
499,eth,0.00,489000.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
500,xrp,0.00,518.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
501,bch,0.00,788000.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
502,ltc,0.00,85900.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
503,dash,0.00,256300.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
504,etc,0.00,16560.00,0.00,0.00,0.00,1530073800000,"2018-06-27 04:30:00"
505,btc,0.00,6887000.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
506,eth,0.00,488000.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
507,xrp,0.00,516.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
508,bch,0.00,786000.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
509,ltc,0.00,85500.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
510,dash,0.00,257700.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
511,etc,0.00,16600.00,0.00,0.00,0.00,1530075600000,"2018-06-27 05:00:00"
512,btc,0.00,6899000.00,0.00,0.00,0.00,1530077400000,"2018-06-27 05:30:00"
513,xrp,0.00,520.00,0.00,0.00,0.00,1530077400000,"2018-06-27 05:30:00"
514,eth,0.00,491500.00,0.00,0.00,0.00,1530077400000,"2018-06-27 05:30:00"
515,etc,0.00,16690.00,0.00,0.00,0.00,1530077400000,"2018-06-27 05:30:00"
516,bch,0.00,791000.00,0.00,0.00,0.00,1530077400000,"2018-06-27 05:30:00"
517,btc,0.00,6901000.00,0.00,0.00,0.00,1530081000000,"2018-06-27 06:30:00"
518,xrp,0.00,519.00,0.00,0.00,0.00,1530081000000,"2018-06-27 06:30:00"
519,eth,0.00,492000.00,0.00,0.00,0.00,1530081000000,"2018-06-27 06:30:00"
520,etc,0.00,16760.00,0.00,0.00,0.00,1530081000000,"2018-06-27 06:30:00"
521,bch,0.00,801000.00,0.00,0.00,0.00,1530081000000,"2018-06-27 06:30:00"
522,btc,0.00,6896000.00,0.00,0.00,0.00,1530084600000,"2018-06-27 07:30:00"
523,xrp,0.00,520.00,0.00,0.00,0.00,1530084600000,"2018-06-27 07:30:00"
524,eth,0.00,491500.00,0.00,0.00,0.00,1530084600000,"2018-06-27 07:30:00"
525,etc,0.00,16820.00,0.00,0.00,0.00,1530084600000,"2018-06-27 07:30:00"
526,bch,0.00,796000.00,0.00,0.00,0.00,1530084600000,"2018-06-27 07:30:00"
527,btc,0.00,6913000.00,0.00,0.00,0.00,1530093600000,"2018-06-27 10:00:00"
528,xrp,0.00,524.00,0.00,0.00,0.00,1530093600000,"2018-06-27 10:00:00"
529,eth,0.00,497500.00,0.00,0.00,0.00,1530093600000,"2018-06-27 10:00:00"
530,etc,0.00,17030.00,0.00,0.00,0.00,1530093600000,"2018-06-27 10:00:00"
531,bch,0.00,803000.00,0.00,0.00,0.00,1530093600000,"2018-06-27 10:00:00"
532,btc,0.00,6911000.00,0.00,0.00,0.00,1530100800000,"2018-06-27 12:00:00"
533,xrp,0.00,525.00,0.00,0.00,0.00,1530100800000,"2018-06-27 12:00:00"
534,eth,0.00,494500.00,0.00,0.00,0.00,1530100800000,"2018-06-27 12:00:00"
535,etc,0.00,17030.00,0.00,0.00,0.00,1530100800000,"2018-06-27 12:00:00"
536,bch,0.00,798000.00,0.00,0.00,0.00,1530100800000,"2018-06-27 12:00:00"
537,btc,0.00,6894000.00,0.00,0.00,0.00,1530102600000,"2018-06-27 12:30:00"
538,xrp,0.00,522.00,0.00,0.00,0.00,1530102600000,"2018-06-27 12:30:00"
539,eth,0.00,490000.00,0.00,0.00,0.00,1530102600000,"2018-06-27 12:30:00"
540,etc,0.00,16940.00,0.00,0.00,0.00,1530102600000,"2018-06-27 12:30:00"
541,bch,0.00,796000.00,0.00,0.00,0.00,1530102600000,"2018-06-27 12:30:00"
542,btc,0.00,6909000.00,0.00,0.00,0.00,1530106200000,"2018-06-27 13:30:00"
543,xrp,0.00,525.00,0.00,0.00,0.00,1530106200000,"2018-06-27 13:30:00"
544,eth,0.00,491000.00,0.00,0.00,0.00,1530106200000,"2018-06-27 13:30:00"
545,etc,0.00,17000.00,0.00,0.00,0.00,1530106200000,"2018-06-27 13:30:00"
546,bch,0.00,802000.00,0.00,0.00,0.00,1530106200000,"2018-06-27 13:30:00"
547,btc,0.00,6909000.00,0.00,0.00,0.00,1530107280000,"2018-06-27 13:48:00"
548,xrp,0.00,524.00,0.00,0.00,0.00,1530107280000,"2018-06-27 13:48:00"
549,eth,0.00,491000.00,0.00,0.00,0.00,1530107280000,"2018-06-27 13:48:00"
550,etc,0.00,17020.00,0.00,0.00,0.00,1530107280000,"2018-06-27 13:48:00"
551,bch,0.00,798000.00,0.00,0.00,0.00,1530107280000,"2018-06-27 13:48:00"
552,btc,0.00,6900000.00,0.00,0.00,0.00,1530108000000,"2018-06-27 14:00:00"
553,xrp,0.00,523.00,0.00,0.00,0.00,1530108000000,"2018-06-27 14:00:00"
554,eth,0.00,489500.00,0.00,0.00,0.00,1530108000000,"2018-06-27 14:00:00"
555,etc,0.00,16980.00,0.00,0.00,0.00,1530108000000,"2018-06-27 14:00:00"
556,bch,0.00,796000.00,0.00,0.00,0.00,1530108000000,"2018-06-27 14:00:00"
557,btc,0.00,6895000.00,0.00,0.00,0.00,1530109080000,"2018-06-27 14:18:00"
558,xrp,0.00,525.00,0.00,0.00,0.00,1530109080000,"2018-06-27 14:18:00"
559,eth,0.00,489000.00,0.00,0.00,0.00,1530109080000,"2018-06-27 14:18:00"
560,etc,0.00,16970.00,0.00,0.00,0.00,1530109080000,"2018-06-27 14:18:00"
561,bch,0.00,798000.00,0.00,0.00,0.00,1530109080000,"2018-06-27 14:18:00"
562,btc,0.00,6886000.00,0.00,0.00,0.00,1530110880000,"2018-06-27 14:48:00"
563,xrp,0.00,521.00,0.00,0.00,0.00,1530110880000,"2018-06-27 14:48:00"
564,eth,0.00,484500.00,0.00,0.00,0.00,1530110880000,"2018-06-27 14:48:00"
565,etc,0.00,16770.00,0.00,0.00,0.00,1530110880000,"2018-06-27 14:48:00"
566,bch,0.00,791000.00,0.00,0.00,0.00,1530110880000,"2018-06-27 14:48:00"
567,btc,0.00,6860000.00,0.00,0.00,0.00,1530111600000,"2018-06-27 15:00:00"
568,xrp,0.00,519.00,0.00,0.00,0.00,1530111600000,"2018-06-27 15:00:00"
569,eth,0.00,483500.00,0.00,0.00,0.00,1530111600000,"2018-06-27 15:00:00"
570,etc,0.00,16840.00,0.00,0.00,0.00,1530111600000,"2018-06-27 15:00:00"
571,bch,0.00,793000.00,0.00,0.00,0.00,1530111600000,"2018-06-27 15:00:00"
572,btc,0.00,6910000.00,0.00,0.00,0.00,1530113400000,"2018-06-27 15:30:00"
573,xrp,0.00,525.00,0.00,0.00,0.00,1530113400000,"2018-06-27 15:30:00"
574,eth,0.00,488500.00,0.00,0.00,0.00,1530113400000,"2018-06-27 15:30:00"
575,etc,0.00,17160.00,0.00,0.00,0.00,1530113400000,"2018-06-27 15:30:00"
576,bch,0.00,803000.00,0.00,0.00,0.00,1530113400000,"2018-06-27 15:30:00"
577,btc,0.00,6927000.00,0.00,0.00,0.00,1530115200000,"2018-06-27 16:00:00"
578,xrp,0.00,527.00,0.00,0.00,0.00,1530115200000,"2018-06-27 16:00:00"
579,eth,0.00,491500.00,0.00,0.00,0.00,1530115200000,"2018-06-27 16:00:00"
580,etc,0.00,17180.00,0.00,0.00,0.00,1530115200000,"2018-06-27 16:00:00"
581,bch,0.00,805000.00,0.00,0.00,0.00,1530115200000,"2018-06-27 16:00:00"
